id;type;file
NC_ARMY_masks;item_group;data/mods/Military_Professions/npc/NC_ARMY.json
mon_nightgaunt;MONSTER;data/mods/Mythos-Creatures/monsters/mythos.json
test_cargo_space;vehicle;data/mods/TEST_DATA/vehicle.json
earth_boxer;profession;data/mods/Magiclysm/professions.json
NC_ARSONIST_eyes;item_group;data/json/npcs/NC_ARSONIST.json
constr_remove_wooden_wall_halfway;construction;data/json/deconstruction.json
EOC_vampire_virus_blood_needs;effect_on_condition;data/mods/Xedra_Evolved/effects/vampvirus.json
recover;effect_type;data/json/effects.json
refctr_NW4d_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_ARMY_masks;item_group;data/mods/innawood/npcs/NC_ARMY.json
ALLERGEN_FRUIT;json_flag;data/json/flags.json
blackbelt;profession;data/json/professions.json
refctr_S4d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
DEFENSE_MODE_WAVE_CONTROL;effect_on_condition;data/mods/Defense_Mode/eocs.json
aim_speed_skill_mod;character_mod;data/json/character_modifiers.json
refctr_SW1c_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
morale_shave;morale_type;data/json/morale_types.json
refctr_NW1d;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_232_PEPPERELL;city;data/mods/MA/cities.json
DEBUG_BIG_HEAD;mutation;data/json/mutations/mutations.json
mon_human;MONSTER;data/json/monsters/mammal.json
constr_grass_white_golf;construction;data/json/construction.json
broken_necco;COMESTIBLE;data/mods/My_Sweet_Cataclysm/sweet_comestibles.json
refctr_NE4a_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_315_WAYLAND;city;data/mods/MA/cities.json
destroyed_exo_torso_plastic;ARMOR;data/mods/Aftershock/items/armor/exosuit/exosuit_plating_torso.json
test_zentai_nomelee;ARMOR;data/mods/TEST_DATA/items.json
NC_NPC_MUTANT_FROG;npc_class;data/mods/Aftershock/npcs/Backgrounds/npc_classes_mutant.json
refctr_SE3e;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
slip_prevent_mod;character_mod;data/json/character_modifiers.json
bionic_game_master;profession;data/mods/package_bionic_professions/bionic_professions.json
source_of_animals;overmap_location;data/json/npcs/destination_locations.json
UNPACK_ITEM;item_action;data/json/item_actions.json
EOC_ENTER_VOID_SPIDER_LAIR;effect_on_condition;data/json/monster_special_attacks/void_spider_mechanics.json
NAPALM_BIG;ammo_effect;data/json/ammo_effects.json
NC_SCAVENGER_misc;item_group;data/mods/innawood/npcs/class_item_groups.json
refctr_S4d_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
evac_center_9_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
app_air_compressor;construction;data/json/construction.json
refctr_N1b_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE5d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
reenactor2;profession;data/json/professions.json
constr_glass_wall_door;construction;data/json/construction.json
refctr_SW5a_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N4e_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
TALK_TEST_VARS_TIME;talk_topic;data/json/npcs/TALK_TEST.json
NC_SURVIVOR_CHEF_misc;item_group;data/json/npcs/NC_SURVIVOR_CHEF.json
flower_shop;item_group;data/json/itemgroups/Locations_MapExtras/mall_item_groups.json
refctr_E1c;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
shooter;profession;data/json/hobbies.json
matrix_crystal_teleport_dust_group;item_group;data/mods/MindOverMatter/itemgroups/itemgroups.json
app_kiln;construction;data/json/construction.json
swimming_expert;profession;data/json/hobbies.json
refctr_E1c_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
HUMAN_SLEEP;mutation;data/json/mutations/mutations.json
NC_NPC_MUTANT_CHIMERA;npc_class;data/mods/Aftershock/npcs/Backgrounds/npc_classes_mutant.json
constr_ergometer_mechanical;construction;data/json/construction.json
refctr_SW2b;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
achievement_mutation_threshold_raptor;achievement;data/json/achievements.json
NC_CITY_COP_melee;item_group;data/mods/innawood/npcs/class_item_groups.json
test_fatigue_clause;widget;data/mods/TEST_DATA/widgets.json
dissect_stego_sample_huge;harvest;data/mods/DinoMod/harvest_dissect.json
NC_ARMY_stabbing;item_group;data/json/npcs/NC_ARMY.json
ACT_ROBOT_CONTROL;activity_type;data/json/player_activities.json
refctr_SW4e_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE4d_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
Prison Hidden Lab;overmap_special;data/json/overmap/overmap_special/specials.json
f_autoclave_full;furniture;data/json/furniture_and_terrain/furniture-medical.json
novel_crime_murdergrape;BOOK;data/json/items/book/misc.json
evac_center_24_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
morale_antiveggy;morale_type;data/json/morale_types.json
corpse_generic_female_deep_one;GENERIC;data/mods/Mythos-Creatures/items/corpses/mythos.json
refctr_E4a_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_wall_resin;construction;data/json/construction.json
style_brawling;martial_art;data/json/martialarts.json
ACT_EAT_MENU;activity_type;data/json/player_activities.json
ammo_box_300blk;item_group;data/json/itemgroups/Weapons_Mods_Ammo/arsenal/300blk.json
xl_mt_chainmail_hauberk;ARMOR;data/mods/Xedra_Evolved/items/armor/armor.json
prac_shotgun_beg;practice;data/json/recipes/practice/ranged.json
refctr_E5b_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
nested_gambeson_canvas;nested_category;data/json/recipes/nested.json
mon_test_fire_resist;MONSTER;data/mods/TEST_DATA/monsters.json
took_thorazine_visible;effect_type;data/json/effects.json
ACT_BINDER_COPY_RECIPE;activity_type;data/json/player_activities.json
handheld_battery_mount;vehicle_part;data/json/vehicleparts/vehicle_parts.json
dissect_lupine_sample_small;harvest;data/json/harvest_dissect.json
constr_extract_sand_underground;construction;data/json/construction.json
mine_storage;item_group;data/json/itemgroups/Locations_MapExtras/locations.json
trucker;profession;data/json/professions.json
MA_266_SHARON;city;data/mods/MA/cities.json
refctr_N1b_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S1d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
dissect_stego_sample_small;harvest;data/mods/DinoMod/harvest_dissect.json
fd_foamcrete;field_type;data/mods/Aftershock/field_type.json
constr_carpet_wood_red;construction;data/json/construction.json
ap_reinforced_solar_panel;vehicle_part;data/json/furniture_and_terrain/appliances.json
refctr_NE5e;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_extract_clay_mound;construction;data/json/construction.json
refctr_W4b_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_DOCTOR_eyes;item_group;data/mods/innawood/npcs/class_item_groups.json
test_tail_encumber;ARMOR;data/mods/TEST_DATA/items.json
evac_center_25_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_drystone_wall_half;construction;data/json/construction.json
mon_test_tech_grabber;MONSTER;data/mods/TEST_DATA/monsters.json
ACT_FIELD_DRESS;activity_type;data/json/player_activities.json
constr_single_pane_glass_curtain;construction;data/json/construction.json
refctr_NW2b_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE5a_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
achievement_vehicle_distance_gndv_route66;achievement;data/json/achievements.json
bio_bonespear_plus;SPELL;data/mods/Magiclysm/Spells/biomancer.json
refctr_SE3e_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_178_MELROSE;city;data/mods/MA/cities.json
insecticidalbomb;GENERIC;data/json/items/tool/explosives.json
refctr_NW4c_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NW3d_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_120_HAMPDEN;city;data/mods/MA/cities.json
nested_all_steel_leg_guards;nested_category;data/json/recipes/nested.json
MA_342_WILMINGTON;city;data/mods/MA/cities.json
refctr_E3a_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_ARMY_shoes;item_group;data/mods/Military_Professions/npc/NC_ARMY.json
asked_personal_info;effect_type;data/json/effects.json
refctr_E5b_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_W5e_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SW5a_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
f_console_table;furniture;data/json/furniture_and_terrain/furniture-tools.json
test_ebook_reader;TOOL;data/mods/TEST_DATA/items.json
quiet_farm;overmap_special;data/json/overmap/overmap_special/overmap_special_vitrified.json
refctr_SE1d_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N4d_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
alien_leather;harvest;data/mods/Aftershock/monsterdrops/monsterdrops.json
test_fatalism;effect_type;data/mods/TEST_DATA/effects.json
sniper_police;profession;data/json/professions.json
MA_72_DARTMOUTH;city;data/mods/MA/cities.json
refctr_E4c_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
CWH_GUNG_HO_2_IDEAS2a;talk_topic;data/json/npcs/Backgrounds/gung_ho_2.json
birder;profession;data/json/professions.json
nested_chitinous_boots;nested_category;data/json/recipes/nested.json
refctr_SE4c_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_ARMY_pants_male;item_group;data/mods/Military_Professions/npc/NC_ARMY.json
ACT_ADV_INVENTORY;activity_type;data/json/player_activities.json
refctr_N2d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
joint_lit;GENERIC;data/json/items/generic.json
refctr_SE3e_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
ACT_CLEAR_RUBBLE;activity_type;data/json/player_activities.json
evac_center_23_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
EOC_PYROKIN_RECIPE_TEACHER;effect_on_condition;data/mods/MindOverMatter/effectoncondition/eoc_learn_recipes.json
tied;effect_type;data/json/effects.json
refctr_E2c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_HUNTER_coat;item_group;data/json/npcs/NC_HUNTER.json
turret_rifle;item_group;data/json/itemgroups/Monsters_Animals_Lairs/monster_drops_advtech.json
NC_ARMY_eyes;item_group;data/json/npcs/NC_ARMY.json
mon_zeriatric;item_group;data/json/monsterdrops/zombie.json
t_basaltslope_up;terrain;data/mods/Aftershock/maps/furniture_and_terrain/terrain_groundxeno.json
constr_revert_wood_wall_paint_gray;construction;data/json/construction.json
veh_table_foldable;vehicle_part;data/json/vehicleparts/vehicle_parts.json
test_swat_mostly_steel;ARMOR;data/mods/TEST_DATA/items.json
robot_scavenger;profession;data/mods/Aftershock/player/professions.json
ACT_CHOP_TREE;activity_type;data/json/player_activities.json
MA_94_FAIRHAVEN;city;data/mods/MA/cities.json
dreamer_level;jmath_function;data/mods/Xedra_Evolved/jmath.json
constr_earth_ramp_low;construction;data/json/construction.json
tailoring_canvas;requirement;data/json/requirements/tailoring.json
test_random_day;scenario;data/mods/TEST_DATA/scenarios.json
refctr_N3c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NW1b_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE4a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
hdhatch_opaque;vehicle_part;data/json/vehicleparts/doors.json
refctr_N2d_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
nested_all_steel_armguards;nested_category;data/json/recipes/nested.json
NC_OPS_extra;item_group;data/mods/innawood/npcs/NC_OPS.json
nested_all_chainmail_legs;nested_category;data/json/recipes/nested.json
morale_antifruit;morale_type;data/json/morale_types.json
constr_remove_adobe_brick_wall_halfway;construction;data/json/deconstruction.json
HUMAN_ACCLIMATIZATION;mutation;data/json/mutations/mutations.json
refctr_N2b_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
Graphical_Overmap;MOD_INFO;data/mods/Graphical_Overmap/modinfo.json
constr_concrete_wall_r;construction;data/json/construction.json
Lab_CARGO_Surface;overmap_special;data/json/overmap/overmap_special/lab_modular/lab_mini_specials.json
refctr_E1c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_W4b_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_wood_stairs_up;construction;data/json/construction.json
urban_7_house_garden;city_building;data/json/overmap/multitile_city_buildings.json
m1911_10_magazines_reloaded;item_group;data/json/professions.json
refctr_N4b_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
crawl_speed_movecost_mod;character_mod;data/json/character_modifiers.json
refctr_N5e_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NW5b;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_remove_brick_wall;construction;data/json/deconstruction.json
NC_NPC_MUTANT_SNAIL;npc_class;data/mods/No_Hope/NPC/npc_classes_mutant.json
refctr_N5a_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
prac_crossbow_int;practice;data/json/recipes/practice/ranged.json
refctr_NE4d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
private_resort_gambling_table;item_group;data/json/itemgroups/Locations_MapExtras/private_resort_item_groups.json
refctr_NW2c_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_reinforce_glass_shutter;construction;data/json/construction.json
constr_revert_wood_wall_paint_r;construction;data/json/construction.json
constr_revert_floor_waxed;construction;data/json/construction.json
NC_BOUNTY_HUNTER_eyes;item_group;data/json/npcs/NC_BOUNTY_HUNTER.json
exo_small_ammo_pouch;ARMOR;data/mods/Aftershock/items/armor/exosuit/exosuit_storage.json
MA_184_MIDDLETON;city;data/mods/MA/cities.json
constr_arcfurnace;construction;data/json/construction.json
NC_COWBOY_vest;item_group;data/mods/innawood/npcs/class_item_groups.json
MA_163_LYNN;city;data/mods/MA/cities.json
constr_remove_metal_door_lab;construction;data/json/deconstruction.json
ice_shield_plus;SPELL;data/mods/Magiclysm/Spells/kelvinist.json
NC_BUNKER_MERCHANT_masks;item_group;data/json/npcs/bunker_shop/NC_BUNKER_MERCHANT.json
test_f_oxytorch2;furniture;data/mods/TEST_DATA/furniture.json
cyberpunk;scenario;data/mods/package_bionic_professions/scenarios.json
refctr_SW3c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_340_WILLIAMSBURG;city;data/mods/MA/cities.json
constr_revert_reinforced_single_pane_glass_taped;construction;data/json/construction.json
achievement_survive_365_days;achievement;data/json/achievements.json
alarm_clock;effect_type;data/json/effects.json
MA_294_TEMPLETON;city;data/mods/MA/cities.json
nested_armor_lamellar_steel;nested_category;data/json/recipes/nested.json
NC_NPC_MUTANT_TROGLOBITE;npc_class;data/mods/Aftershock/npcs/Backgrounds/npc_classes_mutant.json
reenactor;profession;data/json/professions.json
NC_OPS_masks;item_group;data/mods/innawood/npcs/NC_OPS.json
refctr_NE4b;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
test_str_color_num;widget;data/mods/TEST_DATA/widgets.json
EOC_perk_caster_level_up_kelvinist;effect_on_condition;data/mods/Magiclysm/mod_interactions/BombasticPerks/perkdata/caster_level_up_kelvinist.json
NC_OPS_hat;item_group;data/mods/innawood/npcs/NC_OPS.json
source_of_safety;overmap_location;data/json/npcs/destination_locations.json
constr_window_reinforced;construction;data/json/construction.json
refctr_N5e_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SW2b_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
chainmail_junk_jumpsuit;ARMOR;data/json/items/armor/suits_protection.json
constr_glass_wall;construction;data/json/construction.json
boatrent;vehicle_group;data/json/vehicle_groups.json
xs_fsurvivor_suit;ARMOR;data/json/items/armor/bespoke_armor/cuttingroom.json
refctr_SE1b_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_OPS_pants_male;item_group;data/json/npcs/NC_OPS.json
ALLERGEN_VEGGY;json_flag;data/json/flags.json
refctr_SW4d;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NE3e_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
kelvinist_summon_flamesword_plus;SPELL;data/mods/Magiclysm/Spells/kelvinist.json
refctr_W5e_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
encumbrance_top_layout;widget;data/json/ui/encumbrance.json
refctr_SE4d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
test_zentai_resist_stab_cut;ARMOR;data/mods/TEST_DATA/items.json
NC_BUNKER_MERCHANT_gloves;item_group;data/json/npcs/bunker_shop/NC_BUNKER_MERCHANT.json
constr_firering_on_rock;construction;data/json/construction.json
hive_center;item_group;data/json/itemgroups/Locations_MapExtras/locations.json
chitin2_molt_timer2;effect_on_condition;data/json/effect_on_condition.json
refctr_SW2d_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
Mansion_Road_Alt_1;overmap_special;data/json/overmap/overmap_special/specials.json
refctr_SW1c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NW5b_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N2a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
TALK_TEST_TRUE_FALSE_CONDITIONAL;talk_topic;data/json/npcs/TALK_TEST.json
Cabin_1;overmap_special;data/json/overmap/overmap_special/specials.json
ws_giant_sinkhole;overmap_special;data/json/overmap/overmap_special/specials.json
refctr_SW1b_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_202_NEW_BRAINTREE;city;data/mods/MA/cities.json
MA_207_NEWTON;city;data/mods/MA/cities.json
nested_stools;nested_category;data/json/recipes/nested.json
test_spilling_from_container;item_group;data/mods/TEST_DATA/itemgroups.json
score_distance_gndv_onboard;score;data/json/scores.json
refctr_NE2d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_kiln_metal_empty;construction;data/json/construction.json
evac_center_16_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_rope_hoist_tree;construction;data/json/construction.json
constr_door_metal;construction;data/json/construction.json
NC_FARMER_pants_female;item_group;data/mods/innawood/npcs/class_item_groups.json
MA_304_UXBRIDGE;city;data/mods/MA/cities.json
f_fvat_wood_full;furniture;data/json/furniture_and_terrain/furniture-tools.json
refctr_SE4d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
car_medium_plus_battery_cell;vehicle_part;data/json/vehicleparts/battery.json
my_sweet_cataclysm;MOD_INFO;data/mods/My_Sweet_Cataclysm/modinfo.json
refctr_N4d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
npc_needs;behavior;data/json/npcs/npc_behavior.json
test_constr_door_peep;construction;data/mods/TEST_DATA/construction.json
constr_scrap_wall;construction;data/json/construction.json
refctr_NE1a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_ARMY_archery;item_group;data/mods/Military_Professions/npc/NC_ARMY.json
NC_ARSONIST_pants_female;item_group;data/json/npcs/NC_ARSONIST.json
2StoryModern03;city_building;data/json/overmap/multitile_city_buildings.json
constr_chair;construction;data/json/construction.json
fd_electricity_unlit;field_type;data/json/field_type.json
jetinjector;effect_type;data/json/effects.json
t_tree_ceiba;terrain;data/mods/TropiCataclysm/furniture_and_terrain/tropical_terrain_flora.json
refctr_SW4b_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
exo_gantry;vehicle_part;data/mods/Aftershock/vehicles/vehicle_parts.json
2storyModern02;city_building;data/json/overmap/multitile_city_buildings.json
refctr_E4a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_carpet_metal_red;construction;data/json/construction.json
ap_test_standing_lamp;vehicle_part;data/mods/TEST_DATA/appliance.json
generic_guns;MOD_INFO;data/mods/Generic_Guns/modinfo.json
MA_195_MOUNT_WASHINGTON;city;data/mods/MA/cities.json
ap_ammonia_machine_reactor;vehicle_part;data/json/furniture_and_terrain/appliances.json
Evac Shelter Survivor;overmap_special;data/json/overmap/overmap_special/specials.json
clothboard;vehicle_part;data/json/vehicleparts/boards.json
DEBUG_ONLY_HEAD;mutation;data/json/mutations/mutations.json
Mi-Go Scout Tower Dino;overmap_special;data/mods/DinoMod/overmap/overmap_specials.json
lab_surface_big;overmap_special;data/json/overmap/overmap_special/specials.json
refctr_NE4a_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
mon_moxie_bloodhound;MONSTER;data/mods/Aftershock/mobs/zombies.json
rifle_223;MIGRATION;data/mods/Generic_Guns/firearms/gg_firearms_migration.json
NC_DOCTOR_gloves;item_group;data/json/npcs/NC_DOCTOR.json
constr_spin_wheel_cordage;construction;data/json/construction.json
tux_shop;item_group;data/json/itemgroups/Locations_MapExtras/mall_item_groups.json
evac_center_10_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
assisted;effect_type;data/json/effects.json
refctr_S3d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_276_SOUTHAMPTON;city;data/mods/MA/cities.json
refctr_E2a_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NE5b_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
urban_11_house_brick;city_building;data/json/overmap/multitile_city_buildings.json
chickenbot;item_group;data/mods/Aftershock/monsterdrops/monsterdrops.json
NC_OPS_throw;item_group;data/json/npcs/NC_OPS.json
refctr_NE4c_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_ARMY_shirt_female;item_group;data/json/npcs/NC_ARMY.json
MA_242_PROVINCETOWN;city;data/mods/MA/cities.json
Drive-in Theater;overmap_special;data/json/overmap/overmap_special/specials.json
TALK_TEST_TIME;talk_topic;data/json/npcs/TALK_TEST.json
constr_window_no_curtains_taped;construction;data/json/construction.json
refctr_SE4a_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
spike_wood;vehicle_part;data/json/vehicleparts/rams.json
exo_flame_thrower;TOOL_ARMOR;data/mods/Aftershock/items/armor/exosuit/exosuit_ranged.json
Pottery Cottage;overmap_special;data/json/overmap/overmap_special/specials.json
EOC_TEST_TRANSFORM_LINE;effect_on_condition;data/mods/TEST_DATA/effect_on_condition.json
pineapple_harv;harvest;data/mods/TropiCataclysm/tropical_harvest.json
MA_129_HAWLEY;city;data/mods/MA/cities.json
NC_BARTENDER_extra;item_group;data/json/npcs/NC_BARTENDER.json
refctr_S2d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
xe_cold_iron_bash_damage;damage_info_order;data/mods/Xedra_Evolved/damage_types.json
NC_ARMY_pants_male;item_group;data/json/npcs/NC_ARMY.json
mon_dog_telekenetic;MONSTER;data/json/monsters/nether_animal.json
Lab_RES_2x2x2;overmap_special;data/json/overmap/overmap_special/lab_modular/lab_mini_specials.json
TALK_TEST_ITEM_REPEAT;talk_topic;data/json/npcs/TALK_TEST.json
evac_center_5_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
morale_perm_debug;morale_type;data/json/morale_types.json
morale_antiwheat;morale_type;data/json/morale_types.json
test_clause_legend;widget;data/mods/TEST_DATA/widgets.json
refctr_S1e_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
nested_all_hood_survivor;nested_category;data/json/recipes/nested.json
nested_all_chainmail_face;nested_category;data/json/recipes/nested.json
constr_brick_wall;construction;data/json/construction.json
RADIOSIGNAL_3;json_flag;data/json/flags.json
extscenario_beast;scenario;data/mods/extra_mut_scen/mutation_scenarios.json
achievement_kill_vampire;achievement;data/mods/Xedra_Evolved/achievements/achievements.json
xl_lsurvivor_suit;ARMOR;data/json/items/armor/bespoke_armor/cuttingroom.json
MA_21_BARRE;city;data/mods/MA/cities.json
refctr_NE3d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
isherwood_mission_reward_herbal;item_group;data/json/itemgroups/books.json
ACT_PICKUP_MENU;activity_type;data/json/player_activities.json
DEBUG_CLOAK;mutation;data/json/mutations/mutations.json
refctr_NE5b_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_rope_tackle_hoist_tree;construction;data/json/construction.json
achievement_lvl_10_driving;achievement;data/json/achievements.json
lab_security_check_surface_1;effect_on_condition;data/json/mapgen/lab/lab_modular/lab_nests_modular/lab_effect_on_condition.json
av_club_mem;profession;data/json/professions.json
blackbelt_novice;profession;data/json/professions.json
NC_CITY_COP_melee;item_group;data/json/npcs/NC_CITY_COP.json
MA_65_COHASSET;city;data/mods/MA/cities.json
MA_81_DUNSTABLE;city;data/mods/MA/cities.json
constr_palisade;construction;data/json/construction.json
test_vit_fast;vitamin;data/mods/TEST_DATA/vitamins.json
crazy_cataclysm;MOD_INFO;data/mods/CrazyCataclysm/modinfo.json
constr_firewood_source;construction;data/json/construction.json
mend_fault_engine_filter_air_replace;fault_fix;data/json/faults/fixes_vehicles.json
NC_OPS_misc;item_group;data/mods/innawood/npcs/NC_OPS.json
test_lorry;GENERIC;data/mods/TEST_DATA/items.json
refctr_NE3a_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
lab_surface_brick_basementB2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_lab.json
refctr_E3d_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
needs_desc_layout_no_label;widget;data/json/ui/layout.json
prac_fletching;practice;data/json/recipes/practice/fabrication.json
xe_eater;profession;data/mods/Xedra_Evolved/player/professions.json
constr_extract_bog_iron;construction;data/mods/innawood/mining/construction.json
